txn_id,txn_datetime,store_id,member_id,channel,payment_method,total_amount,discount_amount,campaign_id,is_return
T006349,2026-03-02T19:26:00,S03,M000962,store,cash,130,0,,false
T006350,2026-03-02T15:06:00,S03,M000903,store,credit_card,135,0,,false
T006351,2026-03-02T19:54:00,S03,M000319,store,cash,180,0,,false
T006352,2026-03-02T15:56:00,S03,M000463,store,cash,180,0,,false
T006353,2026-03-02T15:25:00,S03,M000168,store,line_pay,735,0,,false
T006354,2026-03-02T21:42:00,S04,M000638,store,credit_card,1000,0,,false
T006355,2026-03-02T18:34:00,S04,,store,credit_card,1617,0,,false
T006356,2026-03-02T21:11:00,S05,M000872,store,mobile_payment,225,0,,false
T006357,2026-03-02T12:15:00,S05,M000186,store,line_pay,390,0,,false
T006358,2026-03-02T19:06:00,S05,M000379,store,cash,1170,0,,false
T006359,2026-03-02T15:25:00,S06,M000810,store,credit_card,100,0,,false
T006360,2026-03-02T12:23:00,S99,M001081,online,credit_card,1110,0,,false
T006361,2026-03-03T17:37:00,S01,M000685,store,credit_card,1455,0,,false
T006362,2026-03-03T20:36:00,S01,M000477,store,credit_card,995,0,,false
T006363,2026-03-03T12:01:00,S02,,store,credit_card,2082,112,,false
T006364,2026-03-03T12:10:00,S03,M000406,store,credit_card,195,0,,false
T006365,2026-03-03T20:47:00,S04,M000197,store,line_pay,1179,0,,false
T006366,2026-03-03T17:05:00,S04,M000777,store,cash,870,0,,false
T006367,2026-03-03T19:48:00,S04,,store,cash,2792,0,,false
T006368,2026-03-03T11:44:00,S05,M000357,store,cash,390,0,,false
T006369,2026-03-03T21:08:00,S05,M001031,store,mobile_payment,495,0,,false
T006370,2026-03-03T14:57:00,S99,M000964,online,cash,145,0,,false
T006371,2026-03-03T20:53:00,S99,M001194,online,cash,830,0,,false
T006372,2026-03-04T21:56:00,S02,M000950,store,credit_card,100,0,,false
T006373,2026-03-04T12:07:00,S02,,store,line_pay,1839,0,,false
T006374,2026-03-04T12:20:00,S03,M000799,store,line_pay,165,0,,false
T006375,2026-03-04T20:14:00,S03,M001032,store,line_pay,190,0,,false
T006376,2026-03-04T21:37:00,S04,M000288,store,cash,1439,0,,false
T006377,2026-03-04T17:58:00,S05,M000048,store,cash,390,0,,false
T006378,2026-03-04T18:13:00,S05,M000338,store,mobile_payment,300,0,,false
T006379,2026-03-04T19:42:00,S05,,store,line_pay,2571,0,,false
T006380,2026-03-04T17:18:00,S05,,store,cash,1259,0,,false
T006381,2026-03-04T20:55:00,S05,,store,credit_card,1740,0,,false
T006382,2026-03-04T09:38:00,S99,,online,credit_card,860,0,,false
T006383,2026-03-05T18:33:00,S02,M000227,store,cash,750,0,,false
T006384,2026-03-05T19:40:00,S02,M000093,store,credit_card,290,0,,false
T006385,2026-03-05T12:55:00,S02,M000289,store,cash,814,0,,false
T006386,2026-03-05T18:12:00,S02,M000245,store,cash,620,0,,false
T006387,2026-03-05T20:52:00,S03,M000488,store,mobile_payment,130,0,,false
T006388,2026-03-05T20:12:00,S03,M000146,store,credit_card,105,0,,false
T006389,2026-03-05T20:34:00,S03,M000108,store,cash,105,0,,false
T006390,2026-03-05T18:49:00,S03,M000487,store,mobile_payment,100,0,,false
T006391,2026-03-05T18:38:00,S04,M000710,store,cash,1279,0,,false
T006392,2026-03-05T19:25:00,S04,M000414,store,line_pay,1279,0,,false
T006393,2026-03-05T17:29:00,S05,M001102,store,cash,1000,0,,false
T006394,2026-03-05T15:33:00,S05,M000894,store,line_pay,960,0,,false
T006395,2026-03-05T20:19:00,S05,M001140,store,line_pay,440,0,,false
T006396,2026/03/05 17:04,S05,M000427,store,credit_card,270,0,,false
T006397,2026-03-05T19:05:00,S06,,store,cash,1438,0,,false
T006398,2026-03-05T12:01:00,S99,M000341,online,mobile_payment,1510,0,,false
T006399,2026-03-05T22:15:00,S99,M000232,online,credit_card,870,0,,false
T006400,2026-03-05T21:26:00,S99,M000425,online,credit_card,435,0,,false
T006401,2026-03-06T21:25:00,S01,,store,cash,1848,0,,false
T006402,2026-03-06T18:27:00,S01,,store,line_pay,1794,0,,false
T006403,2026/03/06 18:03,S03,M001153,store,cash,35,0,,false
T006404,2026-03-06T17:15:00,S03,M000035,store,line_pay,180,0,,false
T006405,2026-03-06T15:05:00,S03,M000602,store,line_pay,100,0,,false
T006406,2026-03-06T19:43:00,S03,M000025,store,credit_card,1190,0,,false
T006407,2026-03-06T18:55:00,S03,M000924,store,line_pay,1320,0,,false
T006408,2026-03-06T20:24:00,S03,,store,credit_card,1453,0,,false
T006409,2026-03-06T15:24:00,S03,,store,cash,2786,0,,false
T006410,2026-03-06T11:35:00,S04,M000374,store,cash,680,0,,false
T006411,2026-03-06T18:33:00,S04,,store,line_pay,2700,0,,false
T006412,2026-03-06T18:41:00,S05,M000386,store,mobile_payment,150,0,,false
T006413,2026-03-06T17:53:00,S05,M000424,store,line_pay,615,0,,false
T006414,2026-03-06T15:04:00,S05,M000722,store,line_pay,-130,0,,true
T006415,2026-03-06T11:17:00,S05,M000535,store,credit_card,-65,0,,true
T006416,2026-03-06T12:53:00,S05,,store,cash,2028,0,,false
T006417,2026-03-06T20:41:00,S06,M001200,store,mobile_payment,1590,0,,false
T006418,2026-03-06T15:40:00,S06,,store,line_pay,1195,0,,false
T006419,2026/03/06 12:29,S06,,store,cash,1100,0,,false
T006420,2026-03-07T12:52:00,S01,M000522,store,credit_card,1320,0,,false
T006421,2026-03-07T17:30:00,S01,,store,cash,3456,133,,false
T006422,2026-03-07T16:36:00,S02,M000549,store,credit_card,175,0,,false
T006423,2026-03-07T20:13:00,S02,M000915,store,credit_card,970,0,,false
T006424,2026/03/07 12:03,S03,M000452,store,mobile_payment,105,0,,false
T006425,2026-03-07T11:34:00,S03,M000620,store,cash,1185,0,,false
T006426,2026-03-07T17:03:00,S03,M000613,store,credit_card,1130,0,,false
T006427,2026-03-07T16:34:00,S04,M001128,store,cash,1514,0,,false
T006428,2026-03-07T12:56:00,S04,M000060,store,cash,935,0,,false
T006429,2026-03-07T14:38:00,S05,M000504,store,line_pay,440,0,,false
T006430,2026-03-07T19:48:00,S05,M001100,store,cash,350,0,,false
T006431,2026-03-08T17:08:00,S01,M001030,store,credit_card,900,0,,false
T006432,2026-03-08T14:42:00,S01,,store,credit_card,1999,0,,false
T006433,2026-03-08T11:16:00,S02,M000076,store,credit_card,630,0,,false
T006434,2026-03-08T16:07:00,S02,,store,credit_card,2627,0,,false
T006435,2026-03-08T20:00:00,S02,,store,credit_card,2065,0,,false
T006436,2026-03-08T15:16:00,S03,M000221,store,credit_card,70,0,,false
T006437,2026-03-08T17:00:00,S03,M001172,store,credit_card,105,0,,false
T006438,2026/03/08 15:08,S05,M000036,store,line_pay,110,0,,false
T006439,2026-03-08T15:32:00,S05,M000972,store,cash,175,0,,false
T006440,2026-03-08T20:53:00,S05,M000380,store,line_pay,1415,0,,false
T006441,2026-03-08T17:17:00,S05,M000383,store,line_pay,930,0,,false
T006442,2026-03-08T14:09:00,S05,M001159,store,cash,335,0,,false
T006443,2026-03-09T15:39:00,S01,M000844,store,mobile_payment,700,0,,false
T006444,2026-03-09T20:53:00,S02,M000560,store,cash,135,0,,false
T006445,2026-03-09T18:27:00,S02,,store,credit_card,3178,167,,false
T006446,2026-03-09T18:25:00,S02,,store,cash,1511,81,,false
T006447,2026-03-09T19:00:00,S03,M000199,store,line_pay,175,0,,false
T006448,2026-03-09T19:54:00,S03,,store,line_pay,2189,0,,false
T006449,2026-03-09T18:33:00,S04,M000242,store,credit_card,1454,0,,false
T006450,2026-03-09T12:32:00,S04,M000544,store,cash,1419,0,,false
T006451,2026-03-09T17:31:00,S04,M000834,store,cash,1395,0,,false
T006452,2026-03-09T21:05:00,S04,M001131,store,credit_card,355,0,,false
T006453,2026-03-09T21:09:00,S04,M000703,store,credit_card,870,0,,false
T006454,2026-03-09T17:01:00,S04,M000926,store,line_pay,860,0,,false
T006455,2026/03/09 20:25,S05,M000131,store,credit_card,100,0,,false
T006456,2026-03-09T11:20:00,S05,M000286,store,credit_card,985,0,,false
T006457,2026-03-09T12:57:00,S05,M000359,store,cash,370,0,,false
T006458,2026-03-09T19:47:00,S06,M000402,store,credit_card,105,0,,false
T006459,2026-03-09T17:45:00,S06,M000984,store,credit_card,1390,0,,false
T006460,2026-03-09T12:26:00,S06,M000715,store,cash,325,0,,false
T006461,2026-03-10T12:37:00,S01,,store,credit_card,1928,37,,false
T006462,2026-03-10T20:31:00,S03,M000579,store,credit_card,65,0,,false
T006463,2026-03-10T12:24:00,S03,M000009,store,cash,35,0,,false
T006464,2026-03-10T12:20:00,S03,M001145,store,cash,165,0,,false
T006465,2026-03-10T19:58:00,S03,M000295,store,line_pay,70,0,,false
T006466,2026-03-10T17:26:00,S03,M000003,store,cash,980,0,,false
T006467,2026-03-10T19:12:00,S04,M000021,store,credit_card,1280,0,,false
T006468,2026-03-10T12:26:00,S04,M000249,store,cash,760,0,,false
T006469,2026-03-10T18:11:00,S04,M001197,store,mobile_payment,825,0,,false
T006470,2026-03-10T19:31:00,S05,M000709,store,credit_card,1450,0,,false
T006471,2026-03-10T19:18:00,S05,,store,cash,1146,44,,false
T006472,2026-03-10T21:39:00,S06,M000083,store,line_pay,1345,0,,false
T006473,2026-03-10T21:50:00,S99,M000829,online,credit_card,130,0,,false
T006474,2026-03-10T22:29:00,S99,M001194,online,line_pay,1070,0,,false
T006475,2026-03-11T20:06:00,S01,M000781,store,cash,775,0,,false
T006476,2026-03-11T17:21:00,S02,M000347,store,cash,175,0,,false
T006477,2026-03-11T20:11:00,S03,M000196,store,credit_card,175,0,,false
T006478,2026-03-11T11:37:00,S03,M000626,store,credit_card,195,0,,false
T006479,2026-03-11T17:57:00,S03,M000779,store,credit_card,110,0,,false
T006480,2026-03-11T19:08:00,S03,M000003,store,mobile_payment,715,0,,false
T006481,2026-03-11T19:49:00,S04,M000440,store,credit_card,890,0,,false
T006482,2026-03-11T18:01:00,S04,M000033,store,cash,720,0,,false
T006483,2026-03-11T21:56:00,S05,M000569,store,credit_card,1030,0,,false
T006484,2026-03-11T18:13:00,S05,M001031,store,credit_card,630,0,,false
T006485,2026-03-11T21:56:00,S05,M000590,store,mobile_payment,935,0,,false
T006486,2026-03-12T17:05:00,S01,,store,line_pay,1357,68,,false
T006487,2026-03-12T20:26:00,S02,,store,credit_card,1840,0,,false
T006488,2026/03/12 15:38,S03,M000609,store,cash,175,0,,false
T006489,2026-03-12T19:23:00,S03,M000830,store,mobile_payment,110,0,,false
T006490,2026-03-12T15:50:00,S03,M001138,store,line_pay,65,0,,false
T006491,2026-03-12T20:31:00,S03,M000169,store,cash,70,0,,false
T006492,2026-03-12T18:24:00,S03,M001060,store,line_pay,700,0,,false
T006493,2026-03-12T18:08:00,S04,M000299,store,cash,1494,0,,false
T006494,2026-03-12T12:22:00,S04,M000222,store,cash,1599,0,,false
T006495,2026-03-12T11:05:00,S04,M001127,store,line_pay,720,0,,false
T006496,2026-03-12T19:44:00,S04,M001012,store,credit_card,-320,0,,true
T006497,2026-03-12T17:09:00,S04,,store,credit_card,1706,0,,false
T006498,2026-03-12T20:10:00,S05,,store,mobile_payment,2100,0,,false
T006499,2026-03-13T12:51:00,S01,M000612,store,cash,930,0,,false
T006500,2026-03-13T20:39:00,S01,M001084,store,cash,1020,0,,false
T006501,2026-03-13T21:46:00,S01,,store,cash,900,0,,false
T006502,2026-03-13T19:02:00,S03,M000547,store,line_pay,110,0,,false
T006503,2026/03/13 19:46,S03,,store,line_pay,2385,0,,false
T006504,2026-03-13T11:39:00,S04,M001148,store,cash,1494,0,,false
T006505,2026-03-13T21:39:00,S04,M001114,store,mobile_payment,1599,0,,false
T006506,2026-03-13T15:54:00,S04,M000544,store,credit_card,780,0,,false
T006507,2026-03-13T18:48:00,S04,M000997,store,line_pay,1139,0,,false
T006508,2026-03-13T17:53:00,S04,M001188,store,line_pay,975,0,,false
T006509,2026-03-13T12:51:00,S04,M000893,store,cash,1500,0,,false
T006510,2026-03-13T17:53:00,S04,M000777,store,line_pay,630,0,,false
T006511,2026-03-13T17:49:00,S04,,store,cash,1876,34,,false
T006512,2026-03-13T12:16:00,S05,M000148,store,line_pay,440,0,,false
T006513,2026-03-13T18:20:00,S05,M000935,store,credit_card,120,0,,false
T006514,2026/03/13 20:56,S05,,store,cash,1601,84,,false
T006515,2026-03-13T20:01:00,S05,,store,credit_card,1600,0,,false
T006516,2026-03-13T18:24:00,S06,M000451,store,line_pay,580,0,,false
T006517,2026-03-13T21:06:00,S99,,online,credit_card,1631,0,,false
T006518,2026-03-14T16:07:00,S01,M001105,store,cash,3026,0,,false
T006519,2026-03-14T11:04:00,S01,,store,credit_card,1215,135,,false
T006520,2026-03-14T15:56:00,S02,,store,cash,960,0,,false
T006521,2026-03-14T15:43:00,S03,M001052,store,mobile_payment,65,0,,false
T006522,2026-03-14T16:12:00,S03,M001106,store,line_pay,145,0,,false
T006523,2026-03-14T15:32:00,S03,M000052,store,credit_card,35,0,,false
T006524,2026-03-14T12:50:00,S03,M000982,store,cash,190,0,,false
T006525,2026-03-14T15:25:00,S04,M000147,store,credit_card,1300,0,,false
T006526,2026-03-14T12:09:00,S04,M001012,store,credit_card,695,0,,false
T006527,2026-03-14T11:26:00,S04,M000818,store,line_pay,365,0,,false
T006528,2026-03-14T16:05:00,S04,M000777,store,line_pay,2834,0,,false
T006529,2026-03-14T15:01:00,S04,,store,credit_card,1394,0,,false
T006530,2026-03-14T17:54:00,S04,,store,cash,1916,0,,false
T006531,2026-03-14T20:12:00,S05,M000333,store,credit_card,270,0,,false
T006532,2026-03-14T20:18:00,S05,M000123,store,line_pay,785,0,,false
T006533,2026-03-14T09:32:00,S99,M000265,online,line_pay,365,0,,false
T006534,2026-03-14T20:31:00,S99,M000265,online,credit_card,405,0,,false
T006535,2026-03-14T20:40:00,S99,M000232,online,cash,730,0,,false
T006536,2026-03-15T15:53:00,S01,M000689,store,mobile_payment,95,0,,false
T006537,2026-03-15T11:12:00,S01,M000010,store,line_pay,1220,0,,false
T006538,2026-03-15T17:50:00,S01,M001105,store,line_pay,2448,189,,false
T006539,2026/03/15 12:09,S01,,store,credit_card,2568,50,,false
T006540,2026-03-15T14:56:00,S02,M000651,store,credit_card,835,0,,false
T006541,2026-03-15T16:52:00,S02,M000375,store,line_pay,1040,0,,false
T006542,2026-03-15T17:59:00,S03,M000235,store,line_pay,35,0,,false
T006543,2026-03-15T11:55:00,S03,M000403,store,credit_card,165,0,,false
T006544,2026-03-15T12:10:00,S03,M000168,store,credit_card,1000,0,,false
T006545,2026-03-15T15:24:00,S04,M000531,store,credit_card,160,0,,false
T006546,2026-03-15T14:33:00,S04,M000719,store,line_pay,1045,0,,false
T006547,2026-03-15T19:22:00,S04,M001197,store,cash,605,0,,false
T006548,2026-03-15T15:19:00,S04,M000033,store,credit_card,415,0,,false
T006549,2026-03-15T20:37:00,S04,M000454,store,credit_card,900,0,,false
T006550,2026-03-15T17:21:00,S04,M000302,store,cash,440,0,,false
T006551,2026-03-15T20:27:00,S04,M000777,store,mobile_payment,3380,0,,false
T006552,2026-03-15T12:41:00,S04,M000997,store,credit_card,-599,0,,true
T006553,2026-03-15T12:10:00,S04,,store,mobile_payment,1073,0,,false
T006554,2026-03-15T14:00:00,S05,M000702,store,credit_card,150,0,,false
T006555,2026-03-16T20:13:00,S01,,store,cash,1560,0,,false
T006556,2026-03-16T15:42:00,S02,M000507,store,cash,1094,0,,false
T006557,2026-03-16T19:14:00,S02,M000980,store,cash,1555,0,,false
T006558,2026-03-16T18:23:00,S03,M000478,store,cash,95,0,,false
T006559,2026-03-16T19:47:00,S03,M000597,store,credit_card,105,0,,false
T006560,2026-03-16T15:14:00,S03,M000470,store,cash,940,0,,false
T006561,2026-03-16T11:58:00,S03,M000765,store,cash,355,0,,false
T006562,2026-03-16T20:23:00,S04,M000053,store,line_pay,1419,0,,false
T006563,2026-03-16T18:28:00,S04,M000164,store,credit_card,1399,0,,false
T006564,2026-03-16T20:32:00,S05,M000680,store,credit_card,390,0,,false
T006565,2026-03-16T20:50:00,S06,M000725,store,cash,130,0,,false
T006566,2026-03-16T21:36:00,S06,M001104,store,credit_card,995,0,,false
T006567,2026-03-16T21:08:00,S99,M000226,online,cash,1185,0,,false
T006568,2026-03-17T21:35:00,S02,M000336,store,line_pay,1425,0,,false
T006569,2026-03-17T11:32:00,S02,M000044,store,line_pay,775,0,,false
T006570,2026-03-17T20:39:00,S02,,store,credit_card,1581,0,,false
T006571,2026-03-17T15:40:00,S03,M000458,store,credit_card,35,0,,false
T006572,2026-03-17T18:11:00,S03,M001065,store,cash,35,0,,false
T006573,2026-03-17T19:42:00,S03,M000518,store,credit_card,175,0,,false
T006574,2026-03-17T20:11:00,S03,M000937,store,mobile_payment,95,0,,false
T006575,2026-03-17T11:50:00,S04,M000178,store,cash,1559,0,,false
T006576,2026-03-17T17:22:00,S04,,store,cash,1329,0,,false
T006577,2026-03-17T19:31:00,S05,M001058,store,mobile_payment,335,0,,false
T006578,2026-03-17T18:53:00,S05,M000575,store,cash,1100,0,,false
T006579,2026-03-17T17:28:00,S05,M000494,store,cash,815,0,,false
T006580,2026-03-17T18:36:00,S05,,store,cash,1530,0,,false
T006581,2026-03-17T21:07:00,S06,,store,line_pay,960,0,,false
T006582,2026-03-17T21:36:00,S99,M001029,online,cash,1205,0,,false
T006583,2026-03-18T19:06:00,S02,M000023,store,cash,990,0,,false
T006584,2026-03-18T20:58:00,S03,M000849,store,credit_card,190,0,,false
T006585,2026-03-18T21:16:00,S03,M001160,store,cash,35,0,,false
T006586,2026-03-18T18:43:00,S05,,store,line_pay,2643,0,,false
T006587,2026-03-18T12:46:00,S06,M000929,store,cash,135,0,,false
T006588,2026-03-18T19:18:00,S06,,store,credit_card,2515,0,,false
T006589,2026-03-18T22:35:00,S99,,online,credit_card,1584,0,,false
T006590,2026-03-19T19:56:00,S01,M000175,store,cash,1155,0,,false
T006591,2026-03-19T20:23:00,S02,M000202,store,credit_card,135,0,,false
T006592,2026-03-19T20:36:00,S02,M000044,store,cash,840,0,,false
T006593,2026-03-19T21:15:00,S02,,store,cash,1220,0,,false
T006594,2026-03-19T12:46:00,S03,M000057,store,cash,165,0,,false
T006595,2026-03-19T20:13:00,S03,M000174,store,credit_card,105,0,,false
T006596,2026-03-19T11:44:00,S04,M000492,store,credit_card,160,0,,false
T006597,2026-03-19T19:18:00,S04,M000384,store,cash,1534,0,,false
T006598,2026/03/19 19:23,S04,M000431,store,line_pay,800,0,,false
T006599,2026-03-19T18:53:00,S05,M000479,store,credit_card,330,0,,false
T006600,2026-03-19T15:10:00,S05,,store,line_pay,4375,0,,false
T006601,2026-03-19T18:26:00,S05,,store,credit_card,1213,0,,false
T006602,2026-03-19T18:05:00,S06,M000293,store,credit_card,810,0,,false
T006603,2026-03-19T17:28:00,S06,M000548,store,cash,1085,0,,false
T006604,2026-03-20T17:46:00,S01,M000367,store,credit_card,130,0,,false
T006605,2026-03-20T20:12:00,S03,M001180,store,line_pay,1020,0,,false
T006606,2026-03-20T18:20:00,S04,M000657,store,cash,895,0,,false
T006607,2026-03-20T20:47:00,S05,M000656,store,credit_card,330,0,,false
T006608,2026-03-20T11:32:00,S05,M001122,store,mobile_payment,390,0,,false
T006609,2026-03-21T19:33:00,S01,M000433,store,line_pay,530,0,,false
T006610,2026-03-21T17:00:00,S02,M001089,store,mobile_payment,1140,0,,false
T006611,2026-03-21T17:24:00,S02,M000092,store,credit_card,1000,0,,false
T006612,2026-03-21T12:24:00,S02,,store,mobile_payment,1243,0,,false
T006613,2026-03-21T19:56:00,S02,,store,credit_card,2035,0,,false
T006614,2026-03-21T17:17:00,S03,M000562,store,line_pay,165,0,,false
T006615,2026-03-21T11:32:00,S04,M000771,store,cash,190,0,,false
T006616,2026-03-21T17:34:00,S04,M000551,store,cash,1419,0,,false
T006617,2026-03-21T15:56:00,S05,M000505,store,cash,235,0,,false
T006618,2026-03-21T11:38:00,S05,M000973,store,cash,290,0,,false
T006619,2026-03-21T14:21:00,S05,M000661,store,cash,390,0,,false
T006620,2026-03-21T16:47:00,S05,M000879,store,credit_card,1035,0,,false
T006621,2026-03-21T09:19:00,S99,M000809,online,cash,145,0,,false
T006622,2026-03-22T19:54:00,S01,M001124,store,mobile_payment,180,0,,false
T006623,2026-03-22T17:05:00,S01,M000298,store,cash,140,0,,false
T006624,2026-03-22T19:43:00,S01,M001022,store,cash,860,0,,false
T006625,2026-03-22T19:28:00,S02,M000573,store,credit_card,110,0,,false
T006626,2026-03-22T19:17:00,S02,M000044,store,credit_card,1190,0,,false
T006627,2026-03-22T11:33:00,S03,M000238,store,credit_card,105,0,,false
T006628,2026-03-22T11:49:00,S04,M000150,store,credit_card,1280,0,,false
T006629,2026-03-22T12:01:00,S04,,store,line_pay,3001,0,,false
T006630,2026-03-22T12:26:00,S05,M000619,store,cash,255,0,,false
T006631,2026-03-22T11:44:00,S05,M000938,store,credit_card,390,0,,false
T006632,2026-03-22T20:53:00,S05,M000596,store,line_pay,390,0,,false
T006633,2026-03-23T19:47:00,S02,M001002,store,credit_card,965,0,,false
